Age,Attrition,BusinessTravel,DailyRate,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyIncome_capped,MonthlyIncome_z,MonthlyIncome_isOutlier,MonthlyRate,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager,YearsWithCurrManager_capped,YearsWithCurrManager_z
36,No,Travel_Rarely,1157,1157,0.8785782043754328,Sales,2,4,Life Sciences,3,Male,70,70,0.20211309848463493,3,1,Sales Representative,4,Single,2644,2644,-0.8196615793824363,0,17001,17001,0.3776309912023869,3,3.0,0.12281890107805317,Yes,21,4,4,0,7,7.0,-0.5500208097022591,3,2,3.25,3,3,-0.6542310960221126,0.42857142857142855,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
48,No,Travel_Rarely,492,492,-0.7694639364060892,Sales,16,4,Life Sciences,3,Female,96,96,1.481047306965232,3,2,Sales Executive,3,Divorced,6439,6439,-0.013579413627901698,0,13693,13693,-0.08712026424480823,8,8.0,2.124412965787362,No,14,3,3,1,18,18.0,0.8637188965978794,2,3,3.0,8,8,0.1618922162877623,0.4444444444444444,7,7.0,0.7647373736526294,7,7.0,1.493358887967425,7,7.0,0.8062670961106719
29,No,Travel_Rarely,598,598,-0.5067684974243729,Research & Development,9,3,Life Sciences,3,Male,91,91,1.2350984207189633,4,1,Research Scientist,3,Married,2451,2451,-0.8606560083654732,0,22376,22376,1.1327815347418895,6,6.0,1.3237753399036383,No,18,3,1,2,5,5.0,-0.8070643926659207,2,2,2.25,1,1,-0.9806804209460626,0.2,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
33,No,Travel_Rarely,1242,1242,1.0892302073324693,Sales,8,4,Life Sciences,1,Male,46,46,-0.9784415554974546,3,2,Sales Executive,1,Married,6392,6392,-0.023562512913926238,0,10589,10589,-0.5232109223185972,2,2.0,-0.27749991186380857,No,13,3,4,1,8,8.0,-0.42149901822042835,6,1,1.75,2,2,-0.8174557584840876,0.25,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
30,Yes,Travel_Rarely,740,740,-0.1548557395432058,Sales,1,3,Life Sciences,2,Male,64,64,-0.09302556501088746,2,2,Sales Executive,1,Married,9714,9714,0.6820514408769996,0,5323,5323,-1.2630477153007404,1,1.0,-0.6778187248056703,No,11,3,4,1,10,10.0,-0.16445543525676679,4,3,2.5,10,10,0.48834154121171225,1.0,8,8.0,1.0407412870823096,6,6.0,1.1830340978496,7,7.0,0.8062670961106719
38,No,Travel_Frequently,888,888,0.21192657148786975,Human Resources,10,4,Human Resources,3,Male,71,71,0.25130287573388865,3,2,Human Resources,3,Married,6077,6077,-0.09047051876706942,0,14814,14814,0.0703725281845466,3,3.0,0.12281890107805317,No,11,3,3,0,10,10.0,-0.16445543525676679,2,3,3.0,6,6,-0.1645571086361877,0.6,3,3.0,-0.339278280066091,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
35,No,Travel_Rarely,992,992,0.4696654927529499,Research & Development,1,3,Medical,4,Male,68,68,0.10373354398612747,2,1,Laboratory Technician,1,Single,2450,2450,-0.860868414733261,0,21731,21731,1.042163469517149,1,1.0,-0.6778187248056703,No,19,3,2,0,3,3.0,-1.0641079756295821,3,3,2.5,3,3,-0.6542310960221126,1.0,0,0.0,-1.1672900203551313,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
30,No,Travel_Rarely,1288,1288,1.203230114815101,Sales,29,4,Technical Degree,3,Male,33,33,-1.617908659737753,3,3,Sales Executive,2,Married,9250,9250,0.5834948862234809,0,17799,17799,0.4897445044571819,3,3.0,0.12281890107805317,No,12,3,2,1,9,9.0,-0.29297722673859755,3,3,2.5,4,4,-0.4910064335601377,0.4444444444444444,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
35,Yes,Travel_Rarely,104,104,-1.7310283734335035,Research & Development,2,3,Life Sciences,1,Female,69,69,0.1529233212353812,3,1,Laboratory Technician,1,Divorced,2074,2074,-0.9407332090214573,0,26619,26619,1.7288938614838631,1,1.0,-0.6778187248056703,Yes,12,3,4,1,1,1.0,-1.3211515585932438,2,3,2.25,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
53,Yes,Travel_Rarely,607,607,-0.48446416769951023,Research & Development,2,5,Technical Degree,3,Female,78,78,0.5956313164786647,2,3,Manufacturing Director,4,Married,10169,10169,0.7786963382204287,0,14618,14618,0.042835875806175906,0,0.0,-1.078137537747532,No,16,3,2,1,34,28.5,2.2131977071571027,4,3,3.0,33,18,1.794138840907512,0.9705882352941176,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,9,9.0,1.3667838288635692
38,Yes,Travel_Rarely,903,903,0.24910045436264092,Research & Development,2,3,Medical,3,Male,81,81,0.743200648226426,3,2,Manufacturing Director,2,Married,4855,4855,-0.3500311002037074,0,7653,7653,-0.9356987354966398,4,4.0,0.5231377140199149,No,11,3,1,2,7,7.0,-0.5500208097022591,2,3,2.25,5,5,-0.32778177109816264,0.7142857142857143,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,4,4.0,-0.03450800301867408
32,No,Non-Travel,1200,1200,0.9851433352831102,Research & Development,1,4,Technical Degree,4,Male,62,62,-0.19140511950939493,3,2,Research Scientist,1,Married,4087,4087,-0.5131591906647042,0,25174,25174,1.525881296755569,4,4.0,0.5231377140199149,No,14,3,2,1,9,9.0,-0.29297722673859755,3,2,2.25,6,6,-0.1645571086361877,0.6666666666666666,5,5.0,0.21272954679326922,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
48,No,Travel_Rarely,1108,1108,0.7571435203178469,Research & Development,15,4,Other,3,Female,65,65,-0.04383578776163373,3,1,Research Scientist,1,Married,2367,2367,-0.8784981432596447,0,16530,16530,0.3114587296196696,8,8.0,2.124412965787362,No,12,3,4,1,10,10.0,-0.16445543525676679,3,2,2.5,8,8,0.1618922162877623,0.8,2,2.0,-0.6152821934957711,7,7.0,1.493358887967425,6,6.0,0.5260087297342232
34,No,Travel_Rarely,479,479,-0.8016813015642242,Research & Development,7,4,Medical,1,Male,35,35,-1.5195291052392457,3,1,Research Scientist,4,Single,2972,2972,-0.7499922907480523,0,22061,22061,1.088526200562365,1,1.0,-0.6778187248056703,No,13,3,3,0,1,1.0,-1.3211515585932438,4,1,2.25,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
55,No,Travel_Rarely,685,685,-0.2911599767507001,Sales,26,5,Marketing,3,Male,60,60,-0.28978467400790237,2,5,Manager,4,Married,19586,16581,2.140645968475521,1,23037,23037,1.2256474899567007,1,1.0,-0.6778187248056703,No,21,4,3,1,36,28.5,2.2131977071571027,3,3,3.25,36,18,1.794138840907512,1.0,6,6.0,0.48873346022294933,2,2.0,-0.058265062621700905,13,13.0,2.4878172943693637
34,No,Travel_Rarely,1351,1351,1.35936042288914,Research & Development,1,4,Life Sciences,2,Male,45,45,-1.0276313327467084,3,2,Research Scientist,4,Married,5484,5484,-0.21642749486520882,0,13008,13008,-0.18335805444472622,9,8.5,2.324572372258293,No,17,3,2,1,9,9.0,-0.29297722673859755,3,2,2.5,2,2,-0.8174557584840876,0.2222222222222222,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,1,1.0,-0.8752831021480201
26,No,Travel_Rarely,474,474,-0.8140725958558146,Research & Development,3,3,Life Sciences,1,Female,89,89,1.1367188662204557,3,1,Research Scientist,4,Married,2061,2061,-0.9434944918026982,0,11133,11133,-0.44678266265618055,1,1.0,-0.6778187248056703,No,21,4,1,0,1,1.0,-1.3211515585932438,5,3,2.25,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
38,No,Travel_Rarely,1245,1245,1.0966649839074236,Sales,14,3,Life Sciences,3,Male,80,80,0.6940108709771722,3,2,Sales Executive,2,Married,9924,9924,0.7266567781124285,0,12355,12355,-0.27510006466450204,0,0.0,-1.078137537747532,No,11,3,4,1,10,10.0,-0.16445543525676679,3,3,3.0,9,9,0.32511687874973727,0.9,8,8.0,1.0407412870823096,7,7.0,1.493358887967425,7,7.0,0.8062670961106719
38,No,Travel_Rarely,437,437,-0.9057681736135835,Sales,16,3,Life Sciences,2,Female,90,90,1.1859086434697095,3,2,Sales Executive,2,Single,4198,4198,-0.48958208384026325,0,16379,16379,0.2902442678383738,2,2.0,-0.27749991186380857,No,12,3,2,0,8,8.0,-0.42149901822042835,5,4,2.5,3,3,-0.6542310960221126,0.375,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
36,No,Travel_Rarely,884,884,0.20201353605459743,Sales,1,4,Life Sciences,2,Female,73,73,0.3496824302323961,3,2,Sales Executive,3,Single,6815,6815,0.06628538066029462,0,21447,21447,1.0022634221933875,6,6.0,1.3237753399036383,No,13,3,1,0,15,15.0,0.4781535221523871,5,3,2.25,1,1,-0.9806804209460626,0.06666666666666667,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
29,No,Travel_Rarely,1370,1370,1.4064473411971834,Research & Development,3,1,Medical,2,Male,87,87,1.0383393117219484,3,1,Laboratory Technician,1,Single,4723,4723,-0.3780687407516913,0,16213,16213,0.2669224091913864,1,1.0,-0.6778187248056703,Yes,18,3,4,0,10,10.0,-0.16445543525676679,3,3,2.5,10,10,0.48834154121171225,1.0,9,9.0,1.3167452005119897,1,1.0,-0.3685898527395261,5,5.0,0.2457503633577746
35,No,Travel_Rarely,670,670,-0.3283338596254713,Research & Development,10,4,Medical,1,Female,51,51,-0.732492669251186,3,2,Healthcare Representative,3,Single,6142,6142,-0.07666410486086528,0,4223,4223,-1.417590152118127,3,3.0,0.12281890107805317,Yes,16,3,3,0,10,10.0,-0.16445543525676679,4,3,2.5,5,5,-0.32778177109816264,0.5,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
39,No,Travel_Rarely,1462,1462,1.6344471561624467,Sales,6,3,Medical,4,Male,38,38,-1.3719597734914843,4,3,Sales Executive,3,Married,8237,8237,0.3683272356544839,0,4658,4658,-1.3564756430130696,2,2.0,-0.27749991186380857,No,11,3,1,1,11,11.0,-0.035933643774936005,3,3,2.75,7,7,-0.0013324461742127045,0.6363636363636364,6,6.0,0.48873346022294933,7,7.0,1.493358887967425,6,6.0,0.5260087297342232
29,No,Travel_Frequently,995,995,0.4771002693279041,Research & Development,2,1,Life Sciences,1,Male,87,87,1.0383393117219484,3,2,Healthcare Representative,4,Divorced,8853,8853,0.49916955821174164,0,24483,24483,1.4288005478093744,1,1.0,-0.6778187248056703,No,19,3,4,1,6,6.0,-0.6785426011840899,0,4,3.25,6,6,-0.1645571086361877,1.0,4,4.0,-0.06327436663641088,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
50,No,Travel_Rarely,264,264,-1.334506956102611,Sales,9,3,Marketing,3,Male,59,59,-0.3389744512571561,3,5,Manager,3,Married,19331,16581,2.140645968475521,1,19519,19519,0.7313926783898227,4,4.0,0.5231377140199149,Yes,16,3,3,1,27,27.0,2.0204150199343562,2,3,3.0,1,1,-0.9806804209460626,0.037037037037037035,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
23,No,Travel_Rarely,977,977,0.4324916098781787,Research & Development,10,3,Technical Degree,4,Male,45,45,-1.0276313327467084,4,1,Research Scientist,3,Married,2073,2073,-0.940945615389245,0,12826,12826,-0.2089278030817847,2,2.0,-0.27749991186380857,No,16,3,4,1,4,4.0,-0.9355861841477514,2,3,3.5,2,2,-0.8174557584840876,0.5,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
36,No,Travel_Frequently,1302,1302,1.237925738831554,Research & Development,6,4,Life Sciences,1,Male,80,80,0.6940108709771722,4,2,Laboratory Technician,1,Married,5562,5562,-0.19985979817776384,0,19711,19711,0.7583673582706756,3,3.0,0.12281890107805317,Yes,13,3,4,1,9,9.0,-0.29297722673859755,3,3,2.25,3,3,-0.6542310960221126,0.3333333333333333,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
42,No,Travel_Rarely,1059,1059,0.6357088362602611,Research & Development,9,2,Other,4,Male,93,93,1.3334779752174708,2,5,Manager,4,Single,19613,16581,2.140645968475521,1,26362,26362,1.6927871285183465,8,8.0,2.124412965787362,No,22,4,4,0,24,24.0,1.6348496454888641,2,3,3.75,1,1,-0.9806804209460626,0.041666666666666664,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,1,1.0,-0.8752831021480201
35,No,Travel_Rarely,750,750,-0.13007315096002503,Research & Development,28,3,Life Sciences,2,Male,46,46,-0.9784415554974546,4,2,Laboratory Technician,3,Married,3407,3407,-0.6575955207603783,0,25348,25348,1.5503271003975918,1,1.0,-0.6778187248056703,No,17,3,4,2,10,10.0,-0.16445543525676679,3,2,2.75,10,10,0.48834154121171225,1.0,9,9.0,1.3167452005119897,6,6.0,1.1830340978496,8,8.0,1.0865254624871206
34,No,Travel_Frequently,653,653,-0.3704642602168786,Research & Development,10,4,Technical Degree,4,Male,92,92,1.284288197968217,2,2,Healthcare Representative,3,Married,5063,5063,-0.30585057570385416,0,15332,15332,0.14314796661309773,1,1.0,-0.6778187248056703,No,14,3,2,1,8,8.0,-0.42149901822042835,3,2,2.75,8,8,0.1618922162877623,1.0,2,2.0,-0.6152821934957711,7,7.0,1.493358887967425,7,7.0,0.8062670961106719
40,No,Travel_Rarely,118,118,-1.6963327494170504,Sales,14,2,Life Sciences,4,Female,84,84,0.8907699799741872,3,2,Sales Executive,1,Married,4639,4639,-0.39591087564586275,0,11262,11262,-0.4286590496112325,1,1.0,-0.6778187248056703,No,15,3,3,1,5,5.0,-0.8070643926659207,2,3,2.75,5,5,-0.32778177109816264,1.0,4,4.0,-0.06327436663641088,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
43,No,Travel_Rarely,990,990,0.46470897503631375,Research & Development,27,3,Technical Degree,4,Male,87,87,1.0383393117219484,4,1,Laboratory Technician,2,Divorced,4876,4876,-0.34557056648016454,0,5855,5855,-1.188305373130877,5,5.0,0.9234565269617766,No,12,3,3,1,8,8.0,-0.42149901822042835,0,3,3.0,6,6,-0.1645571086361877,0.75,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
35,No,Travel_Rarely,1349,1349,1.3544039051725039,Research & Development,7,2,Life Sciences,3,Male,63,63,-0.14221534226014118,2,1,Laboratory Technician,4,Married,2690,2690,-0.8098908864641995,0,7713,7713,-0.9272691480338733,1,1.0,-0.6778187248056703,No,18,3,4,1,1,1.0,-1.3211515585932438,5,2,3.25,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,1,1.0,-0.8752831021480201
46,No,Travel_Rarely,563,563,-0.5935075574655057,Sales,1,4,Life Sciences,4,Male,56,56,-0.4865437830049173,4,4,Manager,1,Single,17567,16581,2.140645968475521,1,3156,3156,-1.5674963158309918,1,1.0,-0.6778187248056703,No,15,3,2,0,27,27.0,2.0204150199343562,5,1,2.0,26,18,1.794138840907512,0.9629629629629629,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,12,12.0,2.207558927992915
28,Yes,Travel_Rarely,329,329,-1.173420130311936,Research & Development,24,3,Medical,3,Male,51,51,-0.732492669251186,3,1,Laboratory Technician,2,Married,2408,2408,-0.8697894821803468,0,7324,7324,-0.9819209734174763,1,1.0,-0.6778187248056703,Yes,17,3,3,3,1,1.0,-1.3211515585932438,3,3,2.75,1,1,-0.9806804209460626,1.0,1,1.0,-0.8912861069254512,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
22,No,Non-Travel,457,457,-0.856202996447222,Research & Development,26,2,Other,2,Female,85,85,0.9399597572234408,2,1,Research Scientist,3,Married,2814,2814,-0.7835524968585178,0,10293,10293,-0.564796887134912,1,1.0,-0.6778187248056703,Yes,14,3,2,0,4,4.0,-0.9355861841477514,2,2,2.25,4,4,-0.4910064335601377,1.0,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
50,No,Travel_Frequently,1234,1234,1.0694041364659248,Research & Development,20,5,Medical,2,Male,41,41,-1.2243904417437232,3,4,Healthcare Representative,3,Married,11245,11245,1.0072455899600543,0,20689,20689,0.8957696339137702,2,2.0,-0.27749991186380857,Yes,15,3,3,1,32,28.5,2.2131977071571027,3,3,2.75,30,18,1.794138840907512,0.9375,8,8.0,1.0407412870823096,12,7.5,1.6485212830263376,13,13.0,2.4878172943693637
32,No,Travel_Rarely,634,634,-0.41755117852492213,Research & Development,5,4,Other,2,Female,35,35,-1.5195291052392457,4,1,Research Scientist,4,Married,3312,3312,-0.6777741257002152,0,18783,18783,0.6279897388465532,3,3.0,0.12281890107805317,No,17,3,4,2,6,6.0,-0.6785426011840899,3,3,3.25,3,3,-0.6542310960221126,0.5,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
44,No,Travel_Rarely,1313,1313,1.265186586273053,Research & Development,7,3,Medical,2,Female,31,31,-1.7162882142362605,3,5,Research Director,4,Divorced,19049,16581,2.140645968475521,1,3549,3549,-1.5122825179498711,0,0.0,-1.078137537747532,Yes,14,3,4,1,23,23.0,1.5063278540070333,4,2,3.0,22,18,1.794138840907512,0.9565217391304348,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,10,10.0,1.6470421952400178
30,No,Travel_Rarely,241,241,-1.3915069098439268,Research & Development,7,3,Medical,2,Male,48,48,-0.8800620009989472,2,1,Research Scientist,2,Married,2141,2141,-0.9265019823796776,0,5348,5348,-1.2595353871912542,1,1.0,-0.6778187248056703,No,12,3,2,1,6,6.0,-0.6785426011840899,3,2,2.0,6,6,-0.1645571086361877,1.0,4,4.0,-0.06327436663641088,1,1.0,-0.3685898527395261,1,1.0,-0.8752831021480201
45,No,Travel_Rarely,1015,1015,0.5266654464942657,Research & Development,5,5,Medical,3,Female,50,50,-0.7816824465004397,1,2,Laboratory Technician,1,Single,5769,5769,-0.1558916800456983,0,23447,23447,1.283249670952272,1,1.0,-0.6778187248056703,Yes,14,3,1,0,10,10.0,-0.16445543525676679,3,3,2.0,10,10,0.48834154121171225,1.0,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,4,4.0,-0.03450800301867408
45,No,Non-Travel,336,336,-1.1560723183037094,Sales,26,3,Marketing,1,Male,52,52,-0.6833028920019322,2,2,Sales Executive,1,Married,4385,4385,-0.4498620930639528,0,24162,24162,1.3837022548835733,1,1.0,-0.6778187248056703,No,15,3,1,1,10,10.0,-0.16445543525676679,2,3,1.5,10,10,0.48834154121171225,1.0,7,7.0,0.7647373736526294,4,4.0,0.5623845176139496,5,5.0,0.2457503633577746
31,No,Travel_Frequently,715,715,-0.21681221100115777,Sales,2,4,Other,4,Male,54,54,-0.5849233375034247,3,2,Sales Executive,1,Single,5332,5332,-0.24871326276894776,0,21602,21602,1.024039856472201,7,7.0,1.7240941528455003,No,13,3,4,0,10,10.0,-0.16445543525676679,3,3,3.0,5,5,-0.32778177109816264,0.5,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,3,3.0,-0.31476636939512276
36,No,Travel_Rarely,559,559,-0.603420592898778,Research & Development,12,4,Life Sciences,3,Female,76,76,0.4972517619801573,3,2,Manufacturing Director,3,Married,4663,4663,-0.39081312281895664,0,12421,12421,-0.2658275184554589,9,8.5,2.324572372258293,Yes,12,3,2,2,7,7.0,-0.5500208097022591,2,3,2.75,3,3,-0.6542310960221126,0.42857142857142855,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,1,1.0,-0.8752831021480201
34,No,Travel_Frequently,426,426,-0.9330290210550823,Research & Development,10,4,Life Sciences,3,Male,42,42,-1.1752006644944695,4,2,Manufacturing Director,4,Divorced,4724,4724,-0.3778563343839035,0,17000,17000,0.3774904980780075,1,1.0,-0.6778187248056703,No,13,3,1,1,9,9.0,-0.29297722673859755,3,3,2.75,9,9,0.32511687874973727,1.0,7,7.0,0.7647373736526294,7,7.0,1.493358887967425,2,2.0,-0.5950247357715714
49,No,Travel_Rarely,722,722,-0.19946439899293122,Research & Development,25,4,Life Sciences,3,Female,84,84,0.8907699799741872,3,1,Laboratory Technician,1,Married,3211,3211,-0.6992271688467786,0,22102,22102,1.0942864186619221,1,1.0,-0.6778187248056703,No,14,3,4,1,10,10.0,-0.16445543525676679,3,2,2.5,9,9,0.32511687874973727,0.9,6,6.0,0.48873346022294933,1,1.0,-0.3685898527395261,4,4.0,-0.03450800301867408
39,No,Travel_Rarely,1387,1387,1.4485777417885908,Research & Development,10,5,Medical,2,Male,76,76,0.4972517619801573,3,2,Manufacturing Director,1,Married,5377,5377,-0.23915497621849874,0,3835,3835,-1.4721014843773506,2,2.0,-0.27749991186380857,No,13,3,4,3,10,10.0,-0.16445543525676679,3,3,2.5,7,7,-0.0013324461742127045,0.7,7,7.0,0.7647373736526294,7,7.0,1.493358887967425,7,7.0,0.8062670961106719
27,No,Travel_Rarely,1302,1302,1.237925738831554,Research & Development,19,3,Other,4,Male,67,67,0.05454376673687373,2,1,Laboratory Technician,1,Divorced,4066,4066,-0.517619724388247,0,16290,16290,0.27774037976860344,1,1.0,-0.6778187248056703,No,11,3,1,2,7,7.0,-0.5500208097022591,3,3,2.25,7,7,-0.0013324461742127045,1.0,7,7.0,0.7647373736526294,0,0.0,-0.6789146428573514,7,7.0,0.8062670961106719
35,No,Travel_Rarely,819,819,0.04092671026392236,Research & Development,18,5,Life Sciences,2,Male,48,48,-0.8800620009989472,4,2,Research Scientist,1,Married,5208,5208,-0.27505165237462953,0,26312,26312,1.6857624722993743,1,1.0,-0.6778187248056703,No,11,3,4,0,16,16.0,0.6066753136342179,2,3,2.5,16,16,1.4676895159835621,1.0,15,14.5,2.8347667243752306,1,1.0,-0.3685898527395261,10,10.0,1.6470421952400178
28,No,Travel_Rarely,580,580,-0.5513771568740984,Research & Development,27,3,Medical,2,Female,39,39,-1.3227699962422308,1,2,Manufacturing Director,1,Divorced,4877,4877,-0.3453581601123768,0,20460,20460,0.8635967084308779,0,0.0,-1.078137537747532,No,21,4,2,1,6,6.0,-0.6785426011840899,5,2,1.75,5,5,-0.32778177109816264,0.8333333333333334,3,3.0,-0.339278280066091,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
21,No,Travel_Rarely,546,546,-0.635637958056913,Research & Development,5,1,Medical,3,Male,97,97,1.5302370842144857,3,1,Research Scientist,4,Single,3117,3117,-0.7191933674188277,0,26009,26009,1.6431930556124033,1,1.0,-0.6778187248056703,No,18,3,3,0,3,3.0,-1.0641079756295821,2,3,3.25,2,2,-0.8174557584840876,0.6666666666666666,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
18,Yes,Travel_Frequently,544,544,-0.6405944757735491,Sales,3,2,Medical,2,Female,70,70,0.20211309848463493,3,1,Sales Representative,4,Single,1569,1569,-1.0479984247542742,0,18420,18420,0.5769907346968156,1,1.0,-0.6778187248056703,Yes,12,3,3,0,0,0.0,-1.4496733500750745,2,4,3.25,0,0,-1.1439050834080375,0.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
47,No,Travel_Rarely,1176,1176,0.9256651226834762,Human Resources,26,4,Life Sciences,4,Female,98,98,1.5794268614637395,3,5,Manager,3,Married,19658,16581,2.140645968475521,1,5220,5220,-1.277518507111823,3,3.0,0.12281890107805317,No,11,3,3,1,27,27.0,2.0204150199343562,2,3,3.25,5,5,-0.32778177109816264,0.18518518518518517,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,0,0.0,-1.1555414685244687
39,No,Travel_Rarely,170,170,-1.5674632887845104,Research & Development,3,2,Medical,3,Male,76,76,0.4972517619801573,2,2,Laboratory Technician,3,Divorced,3069,3069,-0.7293888730726399,0,10302,10302,-0.5635324490154971,0,0.0,-1.078137537747532,No,15,3,4,1,11,11.0,-0.035933643774936005,3,3,3.25,10,10,0.48834154121171225,0.9090909090909091,8,8.0,1.0407412870823096,0,0.0,-0.6789146428573514,7,7.0,0.8062670961106719
40,No,Travel_Rarely,884,884,0.20201353605459743,Research & Development,15,3,Life Sciences,1,Female,80,80,0.6940108709771722,2,3,Manufacturing Director,3,Married,10435,10435,0.8351964320519719,0,25800,25800,1.6138299926170998,1,1.0,-0.6778187248056703,No,13,3,4,2,18,18.0,0.8637188965978794,2,3,2.75,18,18,1.794138840907512,1.0,15,14.5,2.8347667243752306,14,7.5,1.6485212830263376,12,12.0,2.207558927992915
35,No,Non-Travel,208,208,-1.4732894521684234,Research & Development,8,4,Life Sciences,3,Female,52,52,-0.6833028920019322,3,2,Healthcare Representative,3,Married,4148,4148,-0.5002024022296511,0,12250,12250,-0.2898518427243435,1,1.0,-0.6778187248056703,No,12,3,4,1,15,15.0,0.4781535221523871,5,3,3.25,14,14,1.1412401910596122,0.9333333333333333,11,11.0,1.8687530273713497,2,2.0,-0.058265062621700905,9,9.0,1.3667838288635692
37,No,Travel_Rarely,671,671,-0.3258556007671532,Research & Development,19,3,Life Sciences,3,Male,85,85,0.9399597572234408,3,2,Manufacturing Director,3,Married,5768,5768,-0.15610408641348608,0,26493,26493,1.7111917278120534,3,3.0,0.12281890107805317,No,17,3,1,3,9,9.0,-0.29297722673859755,2,2,2.25,4,4,-0.4910064335601377,0.4444444444444444,3,3.0,-0.339278280066091,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
39,No,Travel_Frequently,711,711,-0.2267252464344301,Research & Development,4,3,Medical,1,Female,81,81,0.743200648226426,3,2,Manufacturing Director,3,Single,5042,5042,-0.31031110942739704,0,3140,3140,-1.5697442058210629,0,0.0,-1.078137537747532,No,13,3,4,0,10,10.0,-0.16445543525676679,2,1,2.25,9,9,0.32511687874973727,0.9,2,2.0,-0.6152821934957711,3,3.0,0.2520597274961243,8,8.0,1.0865254624871206
45,No,Travel_Rarely,1329,1329,1.3048387280061422,Research & Development,2,2,Other,4,Female,59,59,-0.3389744512571561,2,2,Manufacturing Director,4,Divorced,5770,5770,-0.15567927367791057,0,5388,5388,-1.2539156622160765,1,1.0,-0.6778187248056703,No,19,3,1,2,10,10.0,-0.16445543525676679,3,3,3.0,10,10,0.48834154121171225,1.0,7,7.0,0.7647373736526294,3,3.0,0.2520597274961243,9,9.0,1.3667838288635692
