Age,BusinessTravel,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome_capped,MonthlyIncome_z,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager_capped,YearsWithCurrManager_z
45,Travel_Rarely,538,-0.6554640289234576,Research & Development,1,4,Technical Degree,Male,66,0.005353989487620002,3,3,Healthcare Representative,Divorced,7441,0.19925176689542998,20933,0.9300499562623541,1.0,-0.6778187248056703,No,12,3,3,10.0,-0.16445543525676679,4,3,1.75,10,0.48834154121171225,1.0,8.0,1.0407412870823096,7.0,1.493358887967425,7.0,0.8062670961106719
35,Travel_Rarely,1402,1.485751624663362,Sales,28,4,Life Sciences,Female,98,1.5794268614637395,2,1,Sales Representative,Married,2430,-0.8651165420890161,26204,1.6705892148663946,0.0,-1.078137537747532,No,23,4,2,6.0,-0.6785426011840899,5,3,2.25,5,-0.32778177109816264,0.8333333333333334,3.0,-0.339278280066091,4.0,0.5623845176139496,2.0,-0.5950247357715714
32,Travel_Rarely,824,0.05331800455551275,Research & Development,5,2,Life Sciences,Female,67,0.05454376673687373,2,2,Research Scientist,Married,5878,-0.1327393859568329,15624,0.18417195893189486,3.0,0.12281890107805317,No,12,3,1,12.0,0.09258814770689477,2,3,2.5,7,-0.0013324461742127045,0.5833333333333334,1.0,-0.8912861069254512,2.0,-0.058265062621700905,5.0,0.2457503633577746
36,Travel_Rarely,1157,0.8785782043754328,Sales,2,4,Life Sciences,Male,70,0.20211309848463493,3,1,Sales Representative,Single,2644,-0.8196615793824363,17001,0.3776309912023869,3.0,0.12281890107805317,Yes,21,4,0,7.0,-0.5500208097022591,3,2,3.25,3,-0.6542310960221126,0.42857142857142855,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
48,Travel_Rarely,492,-0.7694639364060892,Sales,16,4,Life Sciences,Female,96,1.481047306965232,3,2,Sales Executive,Divorced,6439,-0.013579413627901698,13693,-0.08712026424480823,8.0,2.124412965787362,No,14,3,1,18.0,0.8637188965978794,2,3,3.0,8,0.1618922162877623,0.4444444444444444,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
29,Travel_Rarely,598,-0.5067684974243729,Research & Development,9,3,Life Sciences,Male,91,1.2350984207189633,4,1,Research Scientist,Married,2451,-0.8606560083654732,22376,1.1327815347418895,6.0,1.3237753399036383,No,18,3,2,5.0,-0.8070643926659207,2,2,2.25,1,-0.9806804209460626,0.2,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
38,Travel_Frequently,888,0.21192657148786975,Human Resources,10,4,Human Resources,Male,71,0.25130287573388865,3,2,Human Resources,Married,6077,-0.09047051876706942,14814,0.0703725281845466,3.0,0.12281890107805317,No,11,3,0,10.0,-0.16445543525676679,2,3,3.0,6,-0.1645571086361877,0.6,3.0,-0.339278280066091,1.0,-0.3685898527395261,2.0,-0.5950247357715714
35,Travel_Rarely,992,0.4696654927529499,Research & Development,1,3,Medical,Male,68,0.10373354398612747,2,1,Laboratory Technician,Single,2450,-0.860868414733261,21731,1.042163469517149,1.0,-0.6778187248056703,No,19,3,0,3.0,-1.0641079756295821,3,3,2.5,3,-0.6542310960221126,1.0,0.0,-1.1672900203551313,1.0,-0.3685898527395261,2.0,-0.5950247357715714
30,Travel_Rarely,1288,1.203230114815101,Sales,29,4,Technical Degree,Male,33,-1.617908659737753,3,3,Sales Executive,Married,9250,0.5834948862234809,17799,0.4897445044571819,3.0,0.12281890107805317,No,12,3,1,9.0,-0.29297722673859755,3,3,2.5,4,-0.4910064335601377,0.4444444444444444,2.0,-0.6152821934957711,1.0,-0.3685898527395261,3.0,-0.31476636939512276
35,Travel_Rarely,104,-1.7310283734335035,Research & Development,2,3,Life Sciences,Female,69,0.1529233212353812,3,1,Laboratory Technician,Divorced,2074,-0.9407332090214573,26619,1.7288938614838631,1.0,-0.6778187248056703,Yes,12,3,1,1.0,-1.3211515585932438,2,3,2.25,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
53,Travel_Rarely,607,-0.48446416769951023,Research & Development,2,5,Technical Degree,Female,78,0.5956313164786647,2,3,Manufacturing Director,Married,10169,0.7786963382204287,14618,0.042835875806175906,0.0,-1.078137537747532,No,16,3,1,28.5,2.2131977071571027,4,3,3.0,18,1.794138840907512,0.9705882352941176,7.0,0.7647373736526294,1.0,-0.3685898527395261,9.0,1.3667838288635692
38,Travel_Rarely,903,0.24910045436264092,Research & Development,2,3,Medical,Male,81,0.743200648226426,3,2,Manufacturing Director,Married,4855,-0.3500311002037074,7653,-0.9356987354966398,4.0,0.5231377140199149,No,11,3,2,7.0,-0.5500208097022591,2,3,2.25,5,-0.32778177109816264,0.7142857142857143,2.0,-0.6152821934957711,1.0,-0.3685898527395261,4.0,-0.03450800301867408
32,Non-Travel,1200,0.9851433352831102,Research & Development,1,4,Technical Degree,Male,62,-0.19140511950939493,3,2,Research Scientist,Married,4087,-0.5131591906647042,25174,1.525881296755569,4.0,0.5231377140199149,No,14,3,1,9.0,-0.29297722673859755,3,2,2.25,6,-0.1645571086361877,0.6666666666666666,5.0,0.21272954679326922,1.0,-0.3685898527395261,2.0,-0.5950247357715714
48,Travel_Rarely,1108,0.7571435203178469,Research & Development,15,4,Other,Female,65,-0.04383578776163373,3,1,Research Scientist,Married,2367,-0.8784981432596447,16530,0.3114587296196696,8.0,2.124412965787362,No,12,3,1,10.0,-0.16445543525676679,3,2,2.5,8,0.1618922162877623,0.8,2.0,-0.6152821934957711,7.0,1.493358887967425,6.0,0.5260087297342232
34,Travel_Rarely,1351,1.35936042288914,Research & Development,1,4,Life Sciences,Male,45,-1.0276313327467084,3,2,Research Scientist,Married,5484,-0.21642749486520882,13008,-0.18335805444472622,8.5,2.324572372258293,No,17,3,1,9.0,-0.29297722673859755,3,2,2.5,2,-0.8174557584840876,0.2222222222222222,2.0,-0.6152821934957711,2.0,-0.058265062621700905,1.0,-0.8752831021480201
26,Travel_Rarely,474,-0.8140725958558146,Research & Development,3,3,Life Sciences,Female,89,1.1367188662204557,3,1,Research Scientist,Married,2061,-0.9434944918026982,11133,-0.44678266265618055,1.0,-0.6778187248056703,No,21,4,0,1.0,-1.3211515585932438,5,3,2.25,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
38,Travel_Rarely,1245,1.0966649839074236,Sales,14,3,Life Sciences,Male,80,0.6940108709771722,3,2,Sales Executive,Married,9924,0.7266567781124285,12355,-0.27510006466450204,0.0,-1.078137537747532,No,11,3,1,10.0,-0.16445543525676679,3,3,3.0,9,0.32511687874973727,0.9,8.0,1.0407412870823096,7.0,1.493358887967425,7.0,0.8062670961106719
29,Travel_Rarely,1370,1.4064473411971834,Research & Development,3,1,Medical,Male,87,1.0383393117219484,3,1,Laboratory Technician,Single,4723,-0.3780687407516913,16213,0.2669224091913864,1.0,-0.6778187248056703,Yes,18,3,0,10.0,-0.16445543525676679,3,3,2.5,10,0.48834154121171225,1.0,9.0,1.3167452005119897,1.0,-0.3685898527395261,5.0,0.2457503633577746
35,Travel_Rarely,670,-0.3283338596254713,Research & Development,10,4,Medical,Female,51,-0.732492669251186,3,2,Healthcare Representative,Single,6142,-0.07666410486086528,4223,-1.417590152118127,3.0,0.12281890107805317,Yes,16,3,0,10.0,-0.16445543525676679,4,3,2.5,5,-0.32778177109816264,0.5,2.0,-0.6152821934957711,0.0,-0.6789146428573514,4.0,-0.03450800301867408
39,Travel_Rarely,1462,1.6344471561624467,Sales,6,3,Medical,Male,38,-1.3719597734914843,4,3,Sales Executive,Married,8237,0.3683272356544839,4658,-1.3564756430130696,2.0,-0.27749991186380857,No,11,3,1,11.0,-0.035933643774936005,3,3,2.75,7,-0.0013324461742127045,0.6363636363636364,6.0,0.48873346022294933,7.0,1.493358887967425,6.0,0.5260087297342232
29,Travel_Frequently,995,0.4771002693279041,Research & Development,2,1,Life Sciences,Male,87,1.0383393117219484,3,2,Healthcare Representative,Divorced,8853,0.49916955821174164,24483,1.4288005478093744,1.0,-0.6778187248056703,No,19,3,1,6.0,-0.6785426011840899,0,4,3.25,6,-0.1645571086361877,1.0,4.0,-0.06327436663641088,1.0,-0.3685898527395261,3.0,-0.31476636939512276
50,Travel_Rarely,264,-1.334506956102611,Sales,9,3,Marketing,Male,59,-0.3389744512571561,3,5,Manager,Married,16581,2.140645968475521,19519,0.7313926783898227,4.0,0.5231377140199149,Yes,16,3,1,27.0,2.0204150199343562,2,3,3.0,1,-0.9806804209460626,0.037037037037037035,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
36,Travel_Frequently,1302,1.237925738831554,Research & Development,6,4,Life Sciences,Male,80,0.6940108709771722,4,2,Laboratory Technician,Married,5562,-0.19985979817776384,19711,0.7583673582706756,3.0,0.12281890107805317,Yes,13,3,1,9.0,-0.29297722673859755,3,3,2.25,3,-0.6542310960221126,0.3333333333333333,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
35,Travel_Rarely,750,-0.13007315096002503,Research & Development,28,3,Life Sciences,Male,46,-0.9784415554974546,4,2,Laboratory Technician,Married,3407,-0.6575955207603783,25348,1.5503271003975918,1.0,-0.6778187248056703,No,17,3,2,10.0,-0.16445543525676679,3,2,2.75,10,0.48834154121171225,1.0,9.0,1.3167452005119897,6.0,1.1830340978496,8.0,1.0865254624871206
40,Travel_Rarely,118,-1.6963327494170504,Sales,14,2,Life Sciences,Female,84,0.8907699799741872,3,2,Sales Executive,Married,4639,-0.39591087564586275,11262,-0.4286590496112325,1.0,-0.6778187248056703,No,15,3,1,5.0,-0.8070643926659207,2,3,2.75,5,-0.32778177109816264,1.0,4.0,-0.06327436663641088,1.0,-0.3685898527395261,2.0,-0.5950247357715714
43,Travel_Rarely,990,0.46470897503631375,Research & Development,27,3,Technical Degree,Male,87,1.0383393117219484,4,1,Laboratory Technician,Divorced,4876,-0.34557056648016454,5855,-1.188305373130877,5.0,0.9234565269617766,No,12,3,1,8.0,-0.42149901822042835,0,3,3.0,6,-0.1645571086361877,0.75,4.0,-0.06327436663641088,0.0,-0.6789146428573514,2.0,-0.5950247357715714
46,Travel_Rarely,563,-0.5935075574655057,Sales,1,4,Life Sciences,Male,56,-0.4865437830049173,4,4,Manager,Single,16581,2.140645968475521,3156,-1.5674963158309918,1.0,-0.6778187248056703,No,15,3,0,27.0,2.0204150199343562,5,1,2.0,18,1.794138840907512,0.9629629629629629,0.0,-1.1672900203551313,0.0,-0.6789146428573514,12.0,2.207558927992915
28,Travel_Rarely,329,-1.173420130311936,Research & Development,24,3,Medical,Male,51,-0.732492669251186,3,1,Laboratory Technician,Married,2408,-0.8697894821803468,7324,-0.9819209734174763,1.0,-0.6778187248056703,Yes,17,3,3,1.0,-1.3211515585932438,3,3,2.75,1,-0.9806804209460626,1.0,1.0,-0.8912861069254512,0.0,-0.6789146428573514,0.0,-1.1555414685244687
44,Travel_Rarely,1313,1.265186586273053,Research & Development,7,3,Medical,Female,31,-1.7162882142362605,3,5,Research Director,Divorced,16581,2.140645968475521,3549,-1.5122825179498711,0.0,-1.078137537747532,Yes,14,3,1,23.0,1.5063278540070333,4,2,3.0,18,1.794138840907512,0.9565217391304348,7.0,0.7647373736526294,1.0,-0.3685898527395261,10.0,1.6470421952400178
30,Travel_Rarely,241,-1.3915069098439268,Research & Development,7,3,Medical,Male,48,-0.8800620009989472,2,1,Research Scientist,Married,2141,-0.9265019823796776,5348,-1.2595353871912542,1.0,-0.6778187248056703,No,12,3,1,6.0,-0.6785426011840899,3,2,2.0,6,-0.1645571086361877,1.0,4.0,-0.06327436663641088,1.0,-0.3685898527395261,1.0,-0.8752831021480201
45,Non-Travel,336,-1.1560723183037094,Sales,26,3,Marketing,Male,52,-0.6833028920019322,2,2,Sales Executive,Married,4385,-0.4498620930639528,24162,1.3837022548835733,1.0,-0.6778187248056703,No,15,3,1,10.0,-0.16445543525676679,2,3,1.5,10,0.48834154121171225,1.0,7.0,0.7647373736526294,4.0,0.5623845176139496,5.0,0.2457503633577746
36,Travel_Rarely,559,-0.603420592898778,Research & Development,12,4,Life Sciences,Female,76,0.4972517619801573,3,2,Manufacturing Director,Married,4663,-0.39081312281895664,12421,-0.2658275184554589,8.5,2.324572372258293,Yes,12,3,2,7.0,-0.5500208097022591,2,3,2.75,3,-0.6542310960221126,0.42857142857142855,2.0,-0.6152821934957711,1.0,-0.3685898527395261,1.0,-0.8752831021480201
39,Travel_Rarely,1387,1.4485777417885908,Research & Development,10,5,Medical,Male,76,0.4972517619801573,3,2,Manufacturing Director,Married,5377,-0.23915497621849874,3835,-1.4721014843773506,2.0,-0.27749991186380857,No,13,3,3,10.0,-0.16445543525676679,3,3,2.5,7,-0.0013324461742127045,0.7,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
27,Travel_Rarely,1302,1.237925738831554,Research & Development,19,3,Other,Male,67,0.05454376673687373,2,1,Laboratory Technician,Divorced,4066,-0.517619724388247,16290,0.27774037976860344,1.0,-0.6778187248056703,No,11,3,2,7.0,-0.5500208097022591,3,3,2.25,7,-0.0013324461742127045,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
35,Travel_Rarely,819,0.04092671026392236,Research & Development,18,5,Life Sciences,Male,48,-0.8800620009989472,4,2,Research Scientist,Married,5208,-0.27505165237462953,26312,1.6857624722993743,1.0,-0.6778187248056703,No,11,3,0,16.0,0.6066753136342179,2,3,2.5,16,1.4676895159835621,1.0,14.5,2.8347667243752306,1.0,-0.3685898527395261,10.0,1.6470421952400178
28,Travel_Rarely,580,-0.5513771568740984,Research & Development,27,3,Medical,Female,39,-1.3227699962422308,1,2,Manufacturing Director,Divorced,4877,-0.3453581601123768,20460,0.8635967084308779,0.0,-1.078137537747532,No,21,4,1,6.0,-0.6785426011840899,5,2,1.75,5,-0.32778177109816264,0.8333333333333334,3.0,-0.339278280066091,0.0,-0.6789146428573514,0.0,-1.1555414685244687
21,Travel_Rarely,546,-0.635637958056913,Research & Development,5,1,Medical,Male,97,1.5302370842144857,3,1,Research Scientist,Single,3117,-0.7191933674188277,26009,1.6431930556124033,1.0,-0.6778187248056703,No,18,3,0,3.0,-1.0641079756295821,2,3,3.25,2,-0.8174557584840876,0.6666666666666666,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
18,Travel_Frequently,544,-0.6405944757735491,Sales,3,2,Medical,Female,70,0.20211309848463493,3,1,Sales Representative,Single,1569,-1.0479984247542742,18420,0.5769907346968156,1.0,-0.6778187248056703,Yes,12,3,0,0.0,-1.4496733500750745,2,4,3.25,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
47,Travel_Rarely,1176,0.9256651226834762,Human Resources,26,4,Life Sciences,Female,98,1.5794268614637395,3,5,Manager,Married,16581,2.140645968475521,5220,-1.277518507111823,3.0,0.12281890107805317,No,11,3,1,27.0,2.0204150199343562,2,3,3.25,5,-0.32778177109816264,0.18518518518518517,2.0,-0.6152821934957711,1.0,-0.3685898527395261,0.0,-1.1555414685244687
39,Travel_Rarely,170,-1.5674632887845104,Research & Development,3,2,Medical,Male,76,0.4972517619801573,2,2,Laboratory Technician,Divorced,3069,-0.7293888730726399,10302,-0.5635324490154971,0.0,-1.078137537747532,No,15,3,1,11.0,-0.035933643774936005,3,3,3.25,10,0.48834154121171225,0.9090909090909091,8.0,1.0407412870823096,0.0,-0.6789146428573514,7.0,0.8062670961106719
38,Travel_Rarely,397,-1.0048985279463067,Research & Development,2,2,Medical,Female,54,-0.5849233375034247,2,3,Manufacturing Director,Married,7756,0.26615977274857316,14199,-0.016030743308810425,3.0,0.12281890107805317,Yes,19,3,1,10.0,-0.16445543525676679,6,4,3.75,5,-0.32778177109816264,0.5,4.0,-0.06327436663641088,0.0,-0.6789146428573514,2.0,-0.5950247357715714
35,Travel_Rarely,737,-0.16229051611816006,Sales,10,3,Medical,Male,55,-0.5357335602541711,2,3,Sales Executive,Married,10306,0.8077960106073513,21530,1.0139243515168812,8.5,2.324572372258293,No,17,3,0,15.0,0.4781535221523871,3,3,2.75,13,0.9780155285976372,0.8666666666666667,12.0,2.14475694080103,6.0,1.1830340978496,0.0,-1.1555414685244687
37,Travel_Rarely,1470,1.6542732270289913,Research & Development,10,3,Medical,Female,71,0.25130287573388865,3,1,Research Scientist,Married,3936,-0.5452325522006554,9953,-0.6125645494239225,1.0,-0.6778187248056703,No,11,3,1,8.0,-0.42149901822042835,2,1,1.5,8,0.1618922162877623,1.0,4.0,-0.06327436663641088,7.0,1.493358887967425,7.0,0.8062670961106719
48,Travel_Frequently,365,-1.084202811412485,Research & Development,4,5,Medical,Male,89,1.1367188662204557,2,4,Manager,Married,15202,1.8477375872962052,5602,-1.223850133598876,2.0,-0.27749991186380857,No,25,4,1,23.0,1.5063278540070333,3,3,3.0,2,-0.8174557584840876,0.08695652173913043,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
35,Travel_Rarely,763,-0.09785578580189003,Sales,15,2,Medical,Male,59,-0.3389744512571561,1,2,Sales Executive,Divorced,5440,-0.2257733750478701,22098,1.0937244461644045,6.0,1.3237753399036383,Yes,14,3,2,7.0,-0.5500208097022591,2,2,2.75,2,-0.8174557584840876,0.2857142857142857,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
24,Travel_Frequently,567,-0.5835945220322334,Research & Development,2,1,Technical Degree,Female,32,-1.6670984369870068,3,1,Research Scientist,Single,3760,-0.5826160729313005,17218,0.4081179991927259,1.0,-0.6778187248056703,Yes,13,3,0,6.0,-0.6785426011840899,2,3,2.75,6,-0.1645571086361877,1.0,3.0,-0.339278280066091,1.0,-0.3685898527395261,3.0,-0.31476636939512276
27,Travel_Frequently,591,-0.5241163094325995,Research & Development,2,3,Medical,Male,87,1.0383393117219484,3,1,Research Scientist,Single,2580,-0.8332555869208527,6297,-1.1262074121551635,2.0,-0.27749991186380857,No,13,3,0,6.0,-0.6785426011840899,0,2,3.25,4,-0.4910064335601377,0.6666666666666666,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
40,Travel_Rarely,1329,1.3048387280061422,Research & Development,7,3,Life Sciences,Male,73,0.3496824302323961,3,1,Laboratory Technician,Single,2166,-0.9211918231849837,3339,-1.541786074069554,3.0,0.12281890107805317,Yes,14,3,0,10.0,-0.16445543525676679,3,1,1.25,4,-0.4910064335601377,0.4,2.0,-0.6152821934957711,0.0,-0.6789146428573514,3.0,-0.31476636939512276
29,Travel_Rarely,469,-0.8264638901474051,Sales,10,3,Medical,Male,42,-1.1752006644944695,2,2,Sales Executive,Single,5869,-0.1346510432669227,23413,1.278472904723371,8.5,2.324572372258293,No,11,3,0,8.0,-0.42149901822042835,2,3,3.0,5,-0.32778177109816264,0.625,2.0,-0.6152821934957711,1.0,-0.3685898527395261,4.0,-0.03450800301867408
36,Travel_Rarely,711,-0.2267252464344301,Research & Development,5,4,Life Sciences,Female,42,-1.1752006644944695,3,3,Healthcare Representative,Married,8008,0.3196861774310877,22792,1.1912266744837374,4.0,0.5231377140199149,No,12,3,2,9.0,-0.29297722673859755,6,3,2.25,3,-0.6542310960221126,0.3333333333333333,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
25,Travel_Frequently,772,-0.07555145607702732,Research & Development,2,1,Life Sciences,Male,77,0.5464415392294111,4,2,Manufacturing Director,Divorced,5206,-0.275476465110205,4973,-1.3122203088335451,1.0,-0.6778187248056703,No,17,3,2,7.0,-0.5500208097022591,6,3,3.25,7,-0.0013324461742127045,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
39,Travel_Rarely,492,-0.7694639364060892,Research & Development,12,3,Medical,Male,66,0.005353989487620002,3,2,Manufacturing Director,Married,5295,-0.2565722983770947,7693,-0.9300790105214621,4.0,0.5231377140199149,No,21,4,0,7.0,-0.5500208097022591,3,3,3.0,5,-0.32778177109816264,0.7142857142857143,4.0,-0.06327436663641088,1.0,-0.3685898527395261,0.0,-1.1555414685244687
49,Travel_Rarely,301,-1.2428113783448422,Research & Development,22,4,Other,Female,72,0.30049265298314237,3,4,Research Director,Married,16413,2.1049616986871778,3498,-1.5194476672932227,3.0,0.12281890107805317,No,16,3,2,27.0,2.0204150199343562,2,3,2.0,4,-0.4910064335601377,0.14814814814814814,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
50,Travel_Rarely,813,0.02605715711401389,Research & Development,17,5,Life Sciences,Female,50,-0.7816824465004397,2,3,Research Director,Divorced,13269,1.4371560783624728,21981,1.0772867506120096,5.0,0.9234565269617766,No,15,3,3,19.0,0.9922406880797102,3,3,2.75,14,1.1412401910596122,0.7368421052631579,11.0,1.8687530273713497,1.0,-0.3685898527395261,11.0,1.9273005616164665
20,Travel_Rarely,1141,0.8389260626423436,Sales,2,3,Medical,Female,31,-1.7162882142362605,3,1,Sales Representative,Single,2783,-0.7901370942599382,13251,-0.14921822522052175,1.0,-0.6778187248056703,No,19,3,0,2.0,-1.192629767111413,3,3,2.5,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
36,Travel_Rarely,311,-1.2180287897616613,Research & Development,7,3,Life Sciences,Male,77,0.5464415392294111,3,1,Laboratory Technician,Single,2013,-0.9536899974565104,10950,-0.4724929044176185,2.0,-0.27749991186380857,No,11,3,0,15.0,0.4781535221523871,4,3,2.25,4,-0.4910064335601377,0.26666666666666666,3.0,-0.339278280066091,1.0,-0.3685898527395261,3.0,-0.31476636939512276
49,Travel_Rarely,465,-0.8363769255806773,Research & Development,6,1,Life Sciences,Female,41,-1.2243904417437232,2,4,Healthcare Representative,Married,13966,1.5852033167105388,11652,-0.37386673110324997,2.0,-0.27749991186380857,Yes,19,3,1,28.5,2.2131977071571027,3,3,2.75,15,1.3044648535215873,0.5,11.0,1.8687530273713497,2.0,-0.058265062621700905,12.0,2.207558927992915
36,Non-Travel,894,0.22679612463777823,Research & Development,1,4,Medical,Female,33,-1.617908659737753,2,2,Manufacturing Director,Married,4374,-0.45219856310961815,15411,0.15424692343907365,0.0,-1.078137537747532,No,15,3,0,4.0,-0.9355861841477514,6,3,3.25,3,-0.6542310960221126,0.75,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
36,Travel_Rarely,1040,0.5886219179522176,Research & Development,3,2,Life Sciences,Male,79,0.6448210937279185,4,2,Healthcare Representative,Divorced,6842,0.07202035259056404,26308,1.6852004998018566,6.0,1.3237753399036383,No,20,4,1,13.0,0.22110993918872554,3,3,2.25,5,-0.32778177109816264,0.38461538461538464,4.0,-0.06327436663641088,0.0,-0.6789146428573514,4.0,-0.03450800301867408
54,Travel_Rarely,584,-0.541464121440826,Research & Development,22,5,Medical,Female,91,1.2350984207189633,3,4,Manager,Married,16581,2.140645968475521,18685,0.6142214126573677,3.0,0.12281890107805317,No,25,4,1,28.5,2.2131977071571027,6,3,2.75,10,0.48834154121171225,0.2777777777777778,8.0,1.0407412870823096,4.0,0.5623845176139496,7.0,0.8062670961106719
35,Travel_Frequently,880,0.19210050062132514,Sales,12,4,Other,Male,36,-1.470339327989992,3,2,Sales Executive,Single,4581,-0.4082304449775526,10414,-0.5477972190849996,3.0,0.12281890107805317,Yes,24,4,0,13.0,0.22110993918872554,2,4,3.25,11,0.6515662036736872,0.8461538461538461,9.0,1.3167452005119897,6.0,1.1830340978496,7.0,0.8062670961106719
38,Travel_Frequently,1189,0.9578824878416113,Research & Development,1,3,Life Sciences,Male,90,1.1859086434697095,3,2,Research Scientist,Married,4735,-0.3755198643382382,9867,-0.6246469581205545,7.0,1.7240941528455003,No,15,3,2,19.0,0.9922406880797102,4,4,4.0,13,0.9780155285976372,0.6842105263157895,11.0,1.8687530273713497,2.0,-0.058265062621700905,9.0,1.3667838288635692
29,Travel_Rarely,991,0.4671872338946318,Sales,5,3,Medical,Male,43,-1.1260108872452157,2,2,Sales Executive,Divorced,4187,-0.49191855388592853,3356,-1.5393976909551035,1.0,-0.6778187248056703,Yes,13,3,1,10.0,-0.16445543525676679,3,2,1.75,10,0.48834154121171225,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,9.0,1.3667838288635692
33,Travel_Rarely,392,-1.017289822237897,Sales,2,4,Medical,Male,93,1.3334779752174708,3,2,Sales Executive,Divorced,5505,-0.21196696114166594,3921,-1.4600190756807185,1.0,-0.6778187248056703,No,14,3,2,6.0,-0.6785426011840899,5,3,3.5,6,-0.1645571086361877,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,4.0,-0.03450800301867408
31,Travel_Rarely,1112,0.7670565557511193,Sales,5,4,Life Sciences,Female,67,0.05454376673687373,3,2,Sales Executive,Married,5476,-0.21812674580751087,22589,1.1627065702347106,1.0,-0.6778187248056703,No,11,3,2,10.0,-0.16445543525676679,2,3,2.25,10,0.48834154121171225,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,2.0,-0.5950247357715714
47,Travel_Rarely,1225,1.0470998067410622,Sales,2,4,Life Sciences,Female,47,-0.9292517782482008,4,4,Manager,Divorced,15972,2.0112904904927773,21086,0.9515454042924087,6.0,1.3237753399036383,No,14,3,3,28.5,2.2131977071571027,2,3,2.5,3,-0.6542310960221126,0.10344827586206896,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
41,Travel_Rarely,1206,1.0000128884330186,Sales,23,2,Life Sciences,Male,80,0.6940108709771722,3,3,Sales Executive,Single,7082,0.12299788085962551,11591,-0.38243681169039595,3.0,0.12281890107805317,Yes,16,3,0,21.0,1.2492842710433718,2,3,3.5,2,-0.8174557584840876,0.09523809523809523,0.0,-1.1672900203551313,0.0,-0.6789146428573514,2.0,-0.5950247357715714
20,Travel_Rarely,727,-0.18707310470134084,Sales,9,1,Life Sciences,Male,54,-0.5849233375034247,3,1,Sales Representative,Single,2728,-0.8018194444882648,21082,0.950983431794891,1.0,-0.6778187248056703,No,11,3,0,2.0,-1.192629767111413,3,3,2.25,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
38,Travel_Rarely,1495,1.7162296984869432,Research & Development,4,2,Medical,Female,87,1.0383393117219484,3,1,Laboratory Technician,Married,3306,-0.6790485639069417,26176,1.66665540738377,7.0,1.7240941528455003,No,19,3,1,7.0,-0.5500208097022591,5,2,3.25,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
53,Travel_Rarely,1395,1.4684038126551353,Research & Development,24,4,Medical,Male,48,-0.8800620009989472,4,3,Healthcare Representative,Married,7005,0.10664259053996829,3458,-1.5250673922684004,3.0,0.12281890107805317,No,15,3,0,11.0,-0.035933643774936005,2,3,3.0,4,-0.4910064335601377,0.36363636363636365,3.0,-0.339278280066091,1.0,-0.3685898527395261,2.0,-0.5950247357715714
